,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,day_part,season,diff_usd,diff_starrating,prop_starrating|srch_id_normalized,prop_review_score|srch_id_normalized,prop_location_score1|srch_id_normalized,prop_location_score2|srch_id_normalized,price_usd|srch_id_normalized,orig_destination_distance|srch_id_normalized
10,106,2013-06-17 09:20:02,5,219,,,219,73860,2,3.0,0,1.39,0.1244,0.0,13,129.0,0,25427,1,24,2,2,1,1,,154.4,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,2,3,,,0.6666666666666666,0.6666666666666666,0.4809688581314878,0.2495933069951197,0.5135135135135135,0.47205939820242326
11,106,2013-06-17 09:20:02,5,219,,,219,73927,2,4.5,1,1.79,,0.0,20,109.0,0,25427,1,24,2,2,1,1,,167.75,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,2,3,,,0.6666666666666666,1.0,0.6193771626297577,,0.3333333333333333,0.9937475576397031
12,106,2013-06-17 09:20:02,5,219,,,219,84698,0,4.0,1,1.61,0.0559,0.0,14,122.0,0,25427,1,24,2,2,1,1,,157.13,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,2,3,,,0.0,0.8888888888888888,0.5570934256055363,0.09040204508482454,0.45045045045045046,0.5787416959749903
13,106,2013-06-17 09:20:02,5,219,,,219,92570,3,3.5,1,2.56,0.4409,0.0,1,119.0,1,25427,1,24,2,2,1,1,,155.53,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,2,3,,,1.0,0.7777777777777778,0.8858131487889274,0.9851266558215199,0.42342342342342343,0.5162172723720205
14,106,2013-06-17 09:20:02,5,219,,,219,112905,2,0.0,0,2.71,,0.0,7,183.0,0,25427,1,24,2,2,1,1,,156.08,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,2,3,,,0.6666666666666666,0.0,0.9377162629757785,,1.0,0.5377100429855419
15,106,2013-06-17 09:20:02,5,219,,,219,113470,2,2.5,0,1.79,,0.0,22,90.0,0,25427,1,24,2,2,1,1,,167.91,0,,,,,,,,,,,,,-1.0,0.0,8.0,,,,,,,,,,0,,0,2,3,,,0.6666666666666666,0.5555555555555556,0.6193771626297577,,0.16216216216216217,1.0
16,106,2013-06-17 09:20:02,5,219,,,219,116934,0,3.5,0,2.08,0.017,0.0,16,143.0,0,25427,1,24,2,2,1,1,,155.14,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,2,3,,,0.0,0.7777777777777778,0.7197231833910035,0.0,0.6396396396396397,0.5009769441187961
17,106,2013-06-17 09:20:02,5,219,,,219,123847,2,3.0,1,2.3,0.1167,0.0,10,74.0,0,25427,1,24,2,2,1,1,,156.59,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,2,3,,,0.6666666666666666,0.6666666666666666,0.7958477508650518,0.2316988147803858,0.018018018018018018,0.5576397030089882
18,106,2013-06-17 09:20:02,5,219,,,219,140700,0,3.0,0,2.83,0.0695,0.0,19,81.0,0,25427,1,24,2,2,1,1,,155.97,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,2,3,,,0.0,0.6666666666666666,0.9792387543252595,0.12200790146409483,0.08108108108108109,0.5334114888628372
19,685,2013-03-07 21:41:56,32,220,,,103,4115,0,4.5,1,2.48,0.2242,4.71,8,170.45,0,6854,1,7,3,0,1,1,,1378.86,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,2,,,0.0,0.9,1.0,1.0,0.7586264797246243,0.2682926829266061
20,685,2013-03-07 21:41:56,32,220,,,103,45559,4,3.5,1,2.48,0.2163,4.76,1,135.54,0,6854,1,7,3,0,1,1,,1378.89,0,,,,,,,,,,,,,,,,,,,,,,,,,1,135.13,1,4,2,,,0.8,0.7,1.0,0.9203629032258063,0.46553605910502893,0.3048780487805115
21,685,2013-03-07 21:41:56,32,220,,,103,52224,5,5.0,0,1.39,0.1803,4.97,4,87.28,0,6854,1,7,3,0,1,1,,1379.46,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,2,,,1.0,1.0,0.0,0.5574596774193546,0.060364369070606994,1.0
22,685,2013-03-07 21:41:56,32,220,,,103,108891,5,4.5,0,2.48,0.1487,4.97,6,199.2,0,6854,1,7,3,0,1,1,,1378.64,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,2,,,1.0,0.9,1.0,0.2389112903225806,1.0,0.0
23,685,2013-03-07 21:41:56,32,220,,,103,117735,3,3.5,0,1.95,0.125,4.6,3,91.39,0,6854,1,7,3,0,1,1,,1378.65,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,2,,,0.6,0.7,0.5137614678899083,0.0,0.09487028796910418,0.012195121951209368
24,685,2013-03-07 21:41:56,32,220,,,103,120587,3,0.0,0,2.48,0.16,4.6,7,80.09,0,6854,1,7,3,0,1,1,,1379.4,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,2,,,0.6,0.0,1.0,0.3528225806451613,0.0,0.9268292682927438
25,685,2013-03-07 21:41:56,32,220,,,103,129254,4,4.5,0,2.4,0.201,4.76,2,103.71,0,6854,1,7,3,0,1,1,,1379.2,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,4,2,,,0.8,0.9,0.9266055045871558,0.7661290322580645,0.1983040886575434,0.6829268292682792
26,803,2013-03-25 19:43:44,5,219,,,219,14082,4,4.0,1,4.29,0.239,5.36,20,70.0,0,8192,1,7,2,0,1,0,,224.31,1,,,,0.0,0.0,14.0,0.0,0.0,,,,,0.0,0.0,42.0,,,,,,,0.0,0.0,14.0,1,,0,4,2,,,0.6666666666666666,0.5,0.9689922480620154,0.7411207576953435,0.22119815668202766,0.298816568047335
27,803,2013-03-25 19:43:44,5,219,,,219,21018,4,4.0,1,3.43,0.1043,5.48,1,70.0,1,8192,1,7,2,0,1,0,,223.4,1,,,,0.0,0.0,,0.0,0.0,6.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.6666666666666666,0.5,0.30232558139534893,0.20955011838989743,0.22119815668202766,0.029585798816566405
28,803,2013-03-25 19:43:44,5,219,,,219,24545,4,4.0,0,4.04,0.278,5.22,35,79.0,0,8192,1,7,2,0,1,0,,223.87,1,,,,,,,-1.0,0.0,19.0,,,,-1.0,0.0,19.0,,,,,,,-1.0,0.0,19.0,0,,0,4,2,,,0.6666666666666666,0.5,0.7751937984496123,0.8950276243093925,0.2626728110599078,0.16863905325443607
29,803,2013-03-25 19:43:44,5,219,,,219,26248,5,4.5,1,3.66,0.1305,5.53,26,103.0,1,8192,1,7,2,0,1,0,,223.38,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,9.0,0,,0,4,2,,,1.0,0.75,0.48062015503875977,0.3129439621152329,0.37327188940092165,0.02366863905324976
30,803,2013-03-25 19:43:44,5,219,,,219,29633,3,4.5,1,4.22,0.2547,5.46,24,149.0,0,8192,1,7,2,0,1,0,,224.48,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.3333333333333333,0.75,0.9147286821705424,0.8030781373322811,0.5852534562211982,0.349112426035497
31,803,2013-03-25 19:43:44,5,219,,,219,35223,4,4.0,1,4.3,0.2373,5.35,10,89.0,0,8192,1,7,2,0,1,0,,224.26,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,33.0,,,,,,,0.0,0.0,,0,,0,4,2,,,0.6666666666666666,0.5,0.9767441860465115,0.7344119968429362,0.3087557603686636,0.2840236686390476
32,803,2013-03-25 19:43:44,5,219,,,219,38419,5,4.0,1,4.19,0.2573,5.61,33,93.0,1,8192,1,7,2,0,1,0,,224.57,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,1.0,0.5,0.8914728682170545,0.8133385951065509,0.3271889400921659,0.37573964497040935
33,803,2013-03-25 19:43:44,5,219,,,219,40279,5,4.5,1,4.29,0.2385,5.96,6,169.0,0,8192,1,7,2,0,1,0,,224.28,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,1.0,0.75,0.9689922480620154,0.7391475927387531,0.6774193548387096,0.28994082840236424
34,803,2013-03-25 19:43:44,5,219,,,219,46274,5,4.5,1,4.08,0.1012,5.88,18,143.0,1,8192,1,7,2,0,1,0,,225.26,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,1.0,0.75,0.8062015503875969,0.1973164956590371,0.5576036866359447,0.5798816568047285
35,803,2013-03-25 19:43:44,5,219,,,219,49656,3,3.5,0,3.76,0.0937,4.89,19,27.0,1,8192,1,7,2,0,1,0,,225.9,1,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.3333333333333333,0.25,0.5581395348837207,0.16771902131018157,0.02304147465437788,0.7692307692307686
36,803,2013-03-25 19:43:44,5,219,,,219,57952,2,3.0,1,3.76,0.0931,4.51,28,49.0,0,8192,1,7,2,0,1,0,,225.94,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,-1.0,0.0,20.0,0,,0,4,2,,,0.0,0.0,0.5581395348837207,0.16535122336227312,0.12442396313364056,0.7810650887573934
37,803,2013-03-25 19:43:44,5,219,,,219,59657,5,4.5,0,4.33,0.2398,5.87,25,180.0,0,8192,1,7,2,0,1,0,,224.18,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,1.0,0.75,1.0,0.7442778216258881,0.728110599078341,0.2603550295857978
38,803,2013-03-25 19:43:44,5,219,,,219,59781,5,4.5,1,4.32,0.2581,5.82,7,119.0,1,8192,1,7,2,0,1,0,,224.07,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,6.0,,,,,,,0.0,0.0,6.0,0,,0,4,2,,,1.0,0.75,0.9922480620155041,0.8164956590370956,0.4470046082949309,0.22781065088756888
39,803,2013-03-25 19:43:44,5,219,,,219,60468,5,4.5,1,4.16,0.2332,5.9,12,239.0,0,8192,1,7,2,0,1,0,,224.86,1,,,,-1.0,0.0,37.0,-1.0,0.0,37.0,,,,-1.0,0.0,37.0,,,,,,,-1.0,0.0,37.0,0,,0,4,2,,,1.0,0.75,0.868217054263566,0.7182320441988951,1.0,0.46153846153846284
40,803,2013-03-25 19:43:44,5,219,,,219,60846,4,4.5,1,4.13,0.2318,5.56,34,75.0,0,8192,1,7,2,0,1,0,,224.85,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.6666666666666666,0.75,0.8449612403100774,0.7127071823204422,0.24423963133640553,0.4585798816568003
41,803,2013-03-25 19:43:44,5,219,,,219,68420,3,3.5,0,3.04,0.0512,4.95,2,32.0,1,8192,1,7,2,0,1,0,,226.68,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.3333333333333333,0.25,0.0,0.0,0.04608294930875576,1.0
42,803,2013-03-25 19:43:44,5,219,,,219,70177,4,3.5,1,4.22,0.2547,5.13,31,50.0,0,8192,1,7,2,0,1,0,,224.49,1,,,,0.0,0.0,,0.0,0.0,8.0,,,,0.0,0.0,,,,,,,,0.0,0.0,4.0,0,,0,4,2,,,0.6666666666666666,0.25,0.9147286821705424,0.8030781373322811,0.12903225806451613,0.35207100591715956
43,803,2013-03-25 19:43:44,5,219,,,219,77089,3,3.5,1,3.99,0.2896,4.94,15,35.0,1,8192,1,7,2,0,1,0,,223.73,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,22.0,,,,,,,0.0,0.0,9.0,0,,0,4,2,,,0.3333333333333333,0.25,0.7364341085271319,0.9408050513022891,0.059907834101382486,0.1272189349112364
44,803,2013-03-25 19:43:44,5,219,,,219,77795,5,4.5,1,4.11,0.1743,5.83,36,149.0,0,8192,1,7,2,0,1,0,,225.05,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,1.0,0.75,0.8294573643410855,0.48579321231254946,0.5852534562211982,0.5177514792899415
45,803,2013-03-25 19:43:44,5,219,,,219,77914,3,4.0,0,4.33,0.2397,5.07,16,78.0,1,8192,1,7,2,0,1,0,,224.18,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,32.0,0,,0,4,2,,,0.3333333333333333,0.5,1.0,0.7438831886345699,0.25806451612903225,0.2603550295857978
46,803,2013-03-25 19:43:44,5,219,,,219,90809,3,4.0,0,3.85,0.0692,4.72,14,55.0,1,8192,1,7,2,0,1,0,,225.67,1,,,,,,,,1.0,,,,,0.0,0.0,7.0,,,,,,,0.0,0.0,7.0,0,,0,4,2,,,0.3333333333333333,0.5,0.627906976744186,0.07103393843725335,0.15207373271889402,0.7011834319526566
47,803,2013-03-25 19:43:44,5,219,,,219,90845,4,4.0,1,4.16,0.2573,4.94,21,35.0,0,8192,1,7,2,0,1,0,,224.65,1,,,,0.0,0.0,,0.0,0.0,85.0,,,,0.0,0.0,228.0,,,,,,,0.0,0.0,85.0,1,,0,4,2,,,0.6666666666666666,0.5,0.868217054263566,0.8133385951065509,0.059907834101382486,0.3994082840236675
48,803,2013-03-25 19:43:44,5,219,,,219,94455,5,4.5,1,4.08,0.1,5.88,13,189.0,0,8192,1,7,2,0,1,0,,225.26,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,1.0,0.75,0.8062015503875969,0.19258089976322024,0.7695852534562212,0.5798816568047285
49,803,2013-03-25 19:43:44,5,219,,,219,104517,4,4.0,1,4.16,0.2534,5.29,3,52.0,1,8192,1,7,2,0,1,0,,223.82,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.6666666666666666,0.5,0.868217054263566,0.7979479084451462,0.1382488479262673,0.15384615384614866
50,803,2013-03-25 19:43:44,5,219,,,219,114932,3,4.0,1,4.32,0.256,5.22,32,69.0,1,8192,1,7,2,0,1,0,,224.08,1,,,,1.0,0.0,14.0,1.0,0.0,14.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.3333333333333333,0.5,0.9922480620155041,0.8082083662194162,0.21658986175115208,0.23076923076923142
51,803,2013-03-25 19:43:44,5,219,,,219,116942,4,4.0,0,4.06,0.2108,5.28,37,55.0,1,8192,1,7,2,0,1,0,,224.94,1,,,,0.0,0.0,,1.0,0.0,53.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.6666666666666666,0.5,0.7906976744186043,0.6298342541436465,0.15207373271889402,0.48520710059171257
52,803,2013-03-25 19:43:44,5,219,,,219,117294,5,5.0,1,3.37,0.0615,5.97,22,199.0,0,8192,1,7,2,0,1,0,,223.3,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,1.0,1.0,0.25581395348837216,0.04064719810576164,0.815668202764977,0.0
53,803,2013-03-25 19:43:44,5,219,,,219,122112,5,5.0,1,4.29,0.2668,5.96,30,195.0,0,8192,1,7,2,0,1,0,,224.04,1,,,,0.0,0.0,,-1.0,0.0,3.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,1.0,1.0,0.9689922480620154,0.850828729281768,0.7972350230414746,0.21893491124259812
54,803,2013-03-25 19:43:44,5,219,,,219,124342,4,4.0,1,4.19,0.2997,5.32,27,56.0,1,8192,1,7,2,0,1,0,,223.91,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.6666666666666666,0.5,0.8914728682170545,0.9806629834254146,0.15668202764976957,0.18047337278106096
55,803,2013-03-25 19:43:44,5,219,,,219,131892,4,4.0,1,4.25,0.2474,4.98,29,49.0,0,8192,1,7,2,0,1,0,,224.4,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,61.0,,,,,,,0.0,0.0,,0,,0,4,2,,,0.6666666666666666,0.5,0.937984496124031,0.7742699289660617,0.12442396313364056,0.3254437869822473
56,803,2013-03-25 19:43:44,5,219,,,219,134154,3,3.5,1,3.76,0.0937,4.64,8,22.0,1,8192,1,7,2,0,1,0,,225.9,1,,,,0.0,0.0,,0.0,0.0,9.0,,,,0.0,0.0,9.0,,,,,,,0.0,0.0,9.0,0,,0,4,2,,,0.3333333333333333,0.25,0.5581395348837207,0.16771902131018157,0.0,0.7692307692307686
57,803,2013-03-25 19:43:44,5,219,,,219,134323,2,3.0,1,4.32,0.2501,4.75,4,60.0,1,8192,1,7,2,0,1,0,,224.11,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.0,0.0,0.9922480620155041,0.7849250197316496,0.17511520737327188,0.23964497041420219
58,803,2013-03-25 19:43:44,5,219,,,219,137997,4,4.0,1,4.09,0.3046,5.54,9,66.0,1,8192,1,7,2,0,1,0,,223.83,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,4,2,,,0.6666666666666666,0.5,0.8139534883720929,1.0,0.20276497695852536,0.1568047337278112
59,1529,2013-05-21 15:19:53,32,220,,,99,4432,3,3.5,1,1.61,0.0006,5.23,21,94.11,1,13292,4,38,2,0,1,1,,10445.95,1,,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,3,2,,,0.75,0.0,0.12200956937799044,0.009615384615384609,0.34890891840607197,0.8590944574551559
60,1529,2013-05-21 15:19:53,32,220,,,99,15604,3,4.0,1,2.08,0.0022,4.78,29,80.38,0,13292,4,38,2,0,1,1,,10429.34,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,8.0,,1.0,,,,,0,,0,3,2,,,0.75,0.5,0.23444976076555024,0.1634615384615385,0.023244781783680973,0.21077283372364758
61,1529,2013-05-21 15:19:53,32,220,,,99,16190,3,4.0,1,3.22,0.0045,4.89,27,98.03,0,13292,4,38,2,0,1,1,,10436.15,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,3.0,1.0,0.0,40.0,,,,0,,0,3,2,,,0.75,0.5,0.5071770334928231,0.38461538461538464,0.4418880455407969,0.4765807962529123
62,1529,2013-05-21 15:19:53,32,220,,,99,22051,4,4.0,1,3.22,0.0051,5.05,13,117.64,0,13292,4,38,2,0,1,1,,10435.9,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,3.0,1.0,0.0,3.0,,,,0,,0,3,2,,,1.0,0.5,0.5071770334928231,0.44230769230769235,0.9070208728652751,0.4668227946916316
63,1529,2013-05-21 15:19:53,32,220,,,99,37159,0,4.0,1,2.2,0.0007,5.02,16,121.56,0,13292,4,38,2,0,1,1,,10423.94,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,3,2,,,0.0,0.5,0.26315789473684215,0.01923076923076923,1.0,0.0
64,1529,2013-05-21 15:19:53,32,220,,,99,46079,4,4.0,1,1.1,0.0005,5.02,32,117.64,0,13292,4,38,2,0,1,1,,10432.15,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,5.0,,,,,,,0,,0,3,2,,,1.0,0.5,0.0,0.0,0.9070208728652751,0.32045277127242205
65,1529,2013-05-21 15:19:53,32,220,,,99,48978,3,4.5,1,2.3,0.0021,4.66,3,115.67,0,13292,4,38,2,0,1,1,,10426.14,1,,,,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,2.0,,,,1,,0,3,2,,,0.75,1.0,0.2870813397129186,0.15384615384615383,0.8602941176470588,0.08587041373922702
66,1529,2013-05-21 15:19:53,32,220,,,99,49880,4,4.0,1,2.08,0.0012,4.96,30,114.69,0,13292,4,38,2,0,1,1,,10428.81,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,3,2,,,1.0,0.5,0.23444976076555024,0.0673076923076923,0.8370493358633775,0.19008587041370706
67,1529,2013-05-21 15:19:53,32,220,,,99,64810,0,4.0,1,3.3,0.0037,4.85,24,86.27,0,13292,4,38,2,0,1,1,,10442.99,1,,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,3,2,,,0.0,0.5,0.5263157894736842,0.3076923076923077,0.16295066413662218,0.7435597189695562
68,1529,2013-05-21 15:19:53,32,220,,,99,67001,4,4.0,1,2.08,0.0014,5.11,8,112.73,1,13292,4,38,2,0,1,1,,10428.94,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,1,,0,3,2,,,1.0,0.5,0.23444976076555024,0.08653846153846154,0.7905597722960152,0.19516003122561276
69,1529,2013-05-21 15:19:53,32,220,,,99,75976,4,4.0,1,2.4,0.0007,5.12,20,105.87,0,13292,4,38,2,0,1,1,,10445.99,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,10.0,1.0,0.0,6.0,,,,0,,0,3,2,,,1.0,0.5,0.3110047846889952,0.01923076923076923,0.6278462998102468,0.8606557377049239
70,1529,2013-05-21 15:19:53,32,220,,,99,79052,3,3.5,0,2.64,0.0014,5.4,9,93.13,0,13292,4,38,2,0,1,1,,10445.0,1,,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,5.0,,,,1,,0,3,2,,,0.75,0.0,0.368421052631579,0.08653846153846154,0.3256641366223907,0.822014051522261
71,1529,2013-05-21 15:19:53,32,220,,,99,90647,4,4.5,1,3.3,0.0056,5.06,6,112.73,0,13292,4,38,2,0,1,1,,10435.97,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,3.0,1.0,0.0,21.0,,,,1,,0,3,2,,,1.0,1.0,0.5263157894736842,0.4903846153846154,0.7905597722960152,0.46955503512877883
72,1529,2013-05-21 15:19:53,32,220,,,99,92377,2,3.5,0,5.28,0.0099,4.96,28,89.21,0,13292,4,38,2,0,1,1,,10445.85,1,1.0,0.0,6.0,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0,3,2,,,0.5,0.0,1.0,0.903846153846154,0.23268500948766577,0.8551912568306295
