,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,prop_starrating_mean,prop_starrating_median,prop_starrating_std,prop_review_score_mean,prop_review_score_median,prop_review_score_std,prop_location_score1_mean,prop_location_score1_median,prop_location_score1_std,prop_location_score2_mean,prop_location_score2_median,prop_location_score2_std,prop_log_historical_price_mean,prop_log_historical_price_median,prop_log_historical_price_std,price_usd_mean,price_usd_median,price_usd_std,comp1_rate_mean,comp1_rate_median,comp1_rate_std,comp1_inv_mean,comp1_inv_median,comp1_inv_std,comp1_rate_percent_diff_mean,comp1_rate_percent_diff_median,comp1_rate_percent_diff_std,comp2_rate_mean,comp2_rate_median,comp2_rate_std,comp2_inv_mean,comp2_inv_median,comp2_inv_std,comp2_rate_percent_diff_mean,comp2_rate_percent_diff_median,comp2_rate_percent_diff_std,comp3_rate_mean,comp3_rate_median,comp3_rate_std,comp3_inv_mean,comp3_inv_median,comp3_inv_std,comp3_rate_percent_diff_mean,comp3_rate_percent_diff_median,comp3_rate_percent_diff_std,comp4_rate_mean,comp4_rate_median,comp4_rate_std,comp4_inv_mean,comp4_inv_median,comp4_inv_std,comp4_rate_percent_diff_mean,comp4_rate_percent_diff_median,comp4_rate_percent_diff_std,comp5_rate_mean,comp5_rate_median,comp5_rate_std,comp5_inv_mean,comp5_inv_median,comp5_inv_std,comp5_rate_percent_diff_mean,comp5_rate_percent_diff_median,comp5_rate_percent_diff_std,comp6_rate_mean,comp6_rate_median,comp6_rate_std,comp6_inv_mean,comp6_inv_median,comp6_inv_std,comp6_rate_percent_diff_mean,comp6_rate_percent_diff_median,comp6_rate_percent_diff_std,comp7_rate_mean,comp7_rate_median,comp7_rate_std,comp7_inv_mean,comp7_inv_median,comp7_inv_std,comp7_rate_percent_diff_mean,comp7_rate_percent_diff_median,comp7_rate_percent_diff_std,comp8_rate_mean,comp8_rate_median,comp8_rate_std,comp8_inv_mean,comp8_inv_median,comp8_inv_std,comp8_rate_percent_diff_mean,comp8_rate_percent_diff_median,comp8_rate_percent_diff_std,day_part,season,diff_usd,diff_starrating,prop_starrating|srch_id_normalized,prop_review_score|srch_id_normalized,prop_location_score1|srch_id_normalized,prop_location_score2|srch_id_normalized,price_usd|srch_id_normalized,orig_destination_distance|srch_id_normalized
10,8,2013-03-20 17:50:44,5,219,,,219,54403,2,3.5,1,0.0,,4.44,22,66.0,0,7082,1,0,1,0,1,0,,8.77,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,2,2,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.02897999999999999,0.0015,0.04786178125877847,3.803809523809523,4.44,1.5717381280994998,71.62904761904761,69.0,8.52168877386711,,,,,,,,,,0.0,0.0,0.0,0.025,0.0,0.15811388300841897,,,,0.0,0.0,0.0,0.027777777777777776,0.0,0.16666666666666666,,,,,,,,,,,,,0.35,0.0,0.6621642835894567,0.0,0.0,0.0,12.2,12.0,4.672615256292062,,,,,,,,,,,,,,,,,,,-0.07692307692307693,0.0,0.2699527623995085,0.0,0.0,0.0,9.0,9.0,0.0,3,2,,,0.4,0.7777777777777778,0.0,,0.0,1.0
11,8,2013-03-20 17:50:44,5,219,,,219,58176,0,0.0,0,1.8,,4.71,25,150.0,0,7082,1,0,1,0,1,0,,0.54,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0.0,0.0,0.0,0.0,1.7899999999999996,1.79,0.0,,,,4.7837499999999995,4.78,0.06738747234146276,151.53375,150.0,4.645289280550781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,0.0,0.0,0.5806451612903226,,0.43523316062176165,0.0
12,8,2013-03-20 17:50:44,5,219,,,219,63511,3,4.5,1,1.4,,5.36,21,209.0,0,7082,1,0,1,0,1,0,,1.49,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,1.0,,0,,0,3,3,0.0,4.5,4.5,0.0,1.3900000000000003,1.39,0.0,0.01304761904761905,0.0015,0.03564123481373253,4.598301886792452,5.35,1.8160827834497322,178.78698113207545,188.88,68.06251406964341,,,,,,,,,,0.0,0.0,0.0,0.2,0.0,0.4045199174779452,,,,-0.05263157894736842,0.0,0.2262942859214143,0.11904761904761904,0.0,0.32777006756156785,12.0,8.0,7.810249675906654,,,,,,,,,,0.0,0.0,0.0,0.25,0.0,0.43801879539156663,97.0,97.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.24444444444444444,0.0,0.43461349368017665,,,,3,2,,,0.6,1.0,0.4516129032258064,,0.7409326424870466,0.11543134872417982
13,8,2013-03-20 17:50:44,5,219,,,219,66444,4,4.5,1,1.4,,5.34,18,239.0,0,7082,1,0,1,0,1,0,,1.41,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,0,,0,4,4,0.0,4.5,4.5,0.0,1.3900000000000003,1.39,0.0,0.010944,0.0015,0.034200208089035566,4.847457627118645,5.28,1.487857280442814,178.4676271186441,146.37,62.23306079843189,,,,,,,,,,0.0,0.0,0.0,0.07547169811320754,0.0,0.2666787612158108,,,,0.3829787234042553,0.0,0.491368607293056,0.02127659574468085,0.0,0.14586499149789453,16.72222222222222,16.0,2.2701530281551134,,,,,,,,,,0.0,0.0,0.0,0.1509433962264151,0.0,0.36141955244320123,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.07692307692307693,0.0,0.269069117598525,,,,3,2,,,0.8,1.0,0.4516129032258064,,0.8963730569948186,0.10571081409477519
14,8,2013-03-20 17:50:44,5,219,,,219,67150,4,4.5,1,2.9,0.2,5.39,4,259.0,0,7082,1,0,1,0,1,0,,4.34,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0,4,4,0.0,4.5,4.5,0.0,2.8899999999999952,2.89,0.0,0.10985000000000003,0.0194,0.10590276200364182,4.360144927536231,5.36,2.116227562511694,179.3476811594203,158.44,46.4997839383003,,,,,,,,,,-0.015873015873015872,0.0,0.1259881576697424,0.015873015873015872,0.0,0.12598815766974242,9.0,8.5,3.559026084010437,0.01694915254237288,0.0,0.2931120430547885,0.0,0.0,0.18411492357966466,10.076923076923077,6.0,7.076505004373492,,,,,,,,,,0.58,1.0,0.5379477252503637,0.23809523809523808,0.0,0.4293387907410918,21.3,17.0,21.661971877948357,,,,,,,,,,,,,,,,,,,0.0,0.0,0.3682298471593293,0.0,0.0,0.0,14.75,14.5,7.002818981253944,3,2,,,0.8,1.0,0.9354838709677419,1.0,1.0,0.46172539489671927
15,8,2013-03-20 17:50:44,5,219,,,219,73738,3,4.5,1,1.4,0.1,5.14,3,189.0,0,7082,1,0,1,0,1,0,,4.8,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,3,0.0,4.5,4.5,0.0,1.3900000000000003,1.39,0.0,0.052143478260869555,0.0688,0.03919543427024187,4.403703703703703,5.145,1.8539700352713733,148.36481481481482,151.19,31.59373150990203,,,,,,,,,,,,,1.0,1.0,0.0,,,,-0.0975609756097561,0.0,0.30040622902833486,0.023809523809523808,0.0,0.15430334996209188,9.5,9.5,4.03732584763727,,,,,,,,,,0.02127659574468085,0.0,0.25446975579476244,0.041666666666666664,0.0,0.20194093652345887,8.714285714285714,8.0,3.0937725468153876,,,,,,,,,,,,,,,,,,,-0.044444444444444446,0.0,0.20840907713999274,0.0,0.0,0.0,8.75,8.0,4.112987559751022,3,2,,,0.6,1.0,0.4516129032258064,0.5,0.6373056994818653,0.5176184690157958
16,8,2013-03-20 17:50:44,5,219,,,219,83293,3,4.5,1,2.9,0.1,5.12,2,239.0,0,7082,1,0,1,0,1,0,,4.05,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,0,,0,3,3,0.0,4.5,4.5,0.0,2.939999999999998,2.94,0.0,0.05029999999999999,0.0731,0.039490273063966866,4.356271186440675,5.13,1.8641535920747303,162.67627118644072,129.0,63.46454926525854,,,,,,,,,,0.0,0.0,0.0,0.09615384615384616,0.0,0.35753049422202093,12.5,12.5,7.7781745930520225,0.06666666666666667,0.0,0.2522624895547565,-0.02127659574468085,0.0,0.2544697557947625,15.5,16.5,8.264381404557755,,,,,,,,,,0.02564102564102564,0.0,0.1601281538050871,0.23076923076923078,0.0,0.4692666207899641,11.666666666666666,9.0,5.507570547286102,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.08,0.0,0.3404678653660853,12.5,12.5,7.7781745930520225,3,2,,,0.6,1.0,0.9354838709677419,0.5,0.8963730569948186,0.42648845686512754
17,8,2013-03-20 17:50:44,5,219,,,219,90151,5,4.5,0,2.6,0.2,5.7,7,259.0,0,7082,1,0,1,0,1,0,,4.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,5,5,0.0,4.5,4.5,0.0,2.5600000000000014,2.56,0.0,0.0864173913043479,0.1199,0.0709959006777397,4.64185185185185,5.69,2.2337337167309483,228.12814814814814,216.31,66.35015178421943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,1.0,1.0,0.8387096774193549,1.0,1.0,0.4835965978128796
18,8,2013-03-20 17:50:44,5,219,,,219,119302,3,3.5,1,2.0,,4.76,24,93.0,0,7082,1,0,1,0,1,0,,1.16,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,1.0,,0,,0,3,3,0.0,3.5,3.5,0.0,1.9500000000000017,1.95,0.0,0.005307692307692308,0.001,0.0049082348385921,3.825510204081634,4.77,1.9585613993699664,102.76897959183675,103.0,15.981779501057076,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.02564102564102564,0.0,0.16012815380508713,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.022727272727272728,0.0,0.1507556722888818,,,,3,2,,,0.6,0.7777777777777778,0.6451612903225806,,0.13989637305699482,0.07533414337788577
19,8,2013-03-20 17:50:44,5,219,,,219,125655,3,4.0,1,3.0,0.2,4.97,9,149.0,0,7082,1,0,1,0,1,0,,4.26,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,3,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.14848888888888886,0.1619,0.1050911853235294,4.1579999999999995,4.98,1.8753185492115596,111.63133333333332,109.0,23.417696297608046,,,,,,,,,,0.07407407407407407,0.0,0.3812517541859725,0.0,0.0,0.0,16.11111111111111,17.0,5.2783625407043715,0.09803921568627451,0.0,0.4584714586878582,0.0196078431372549,0.0,0.14002800840280097,22.35,17.0,19.367022975856884,,,,,,,,,,0.11538461538461539,0.0,0.42720460055933956,0.07142857142857142,0.0,0.259870097418821,28.210526315789473,19.0,23.282274963701035,,,,,,,,,,,,,,,,,,,0.07407407407407407,0.0,0.4278887111463505,0.0,0.0,0.0,21.571428571428573,17.0,16.089720969585546,3,2,,,0.6,0.8888888888888888,0.9677419354838709,1.0,0.43005181347150256,0.4520048602673146
20,8,2013-03-20 17:50:44,5,219,,,219,134607,3,4.5,1,1.8,0.0,4.99,8,189.0,0,7082,1,0,1,0,1,0,,1.61,0,,,,-1.0,0.0,5.0,0.0,0.0,,,,,0.0,0.0,5.0,,,,,,,0.0,0.0,,0,,0,3,3,0.0,4.5,4.5,0.0,1.790000000000002,1.79,0.0,0.03584772727272728,0.0434,0.025183803291063084,4.031428571428573,5.01,2.0113445783820865,143.15267857142857,129.0,49.17096972405462,,,,,,,,,,-0.061224489795918366,0.0,0.24222607082590245,0.0,0.0,0.0,11.0,14.0,5.196152422706632,0.023255813953488372,0.0,0.15249857033260464,-0.02127659574468085,0.0,0.3289880202740083,15.75,15.0,6.994045086119096,,,,,,,,,,0.0,0.0,0.0,0.02040816326530612,0.0,0.14285714285714285,11.666666666666666,15.0,5.773502691896258,,,,,,,,,,,,,,,,,,,-0.020833333333333332,0.0,0.1443375672974064,0.0,0.0,0.0,16.666666666666668,18.0,2.309401076758503,3,2,,,0.6,1.0,0.5806451612903226,0.0,0.6373056994818653,0.13001215066828675
21,11,2013-02-25 08:39:33,5,219,,,219,6492,2,4.0,1,2.3,,3.91,36,47.0,0,12610,1,39,2,0,1,1,,284.56,1,,,,1.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,12.0,0,,0,2,2,0.0,4.0,4.0,0.0,2.2999999999999994,2.3,0.0,0.15877692307692307,0.1822,0.05206555409363202,3.7357142857142858,3.91,0.8568522126281256,48.666666666666664,47.0,8.551802928817603,,,,,,,,,,0.19047619047619047,0.0,0.5117663157191591,0.0,0.0,0.0,31.0,39.0,19.44222209522358,0.0,0.0,0.3333333333333333,-0.05263157894736842,0.0,0.22941573387056172,7.333333333333333,5.5,5.240865068542279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2631578947368421,0.0,0.5619514869490163,0.0,0.0,0.0,31.2,28.0,25.615967242674596,2,1,,,0.0,0.8,0.9583333333333333,,0.1092436974789916,0.7151799687010959
