,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,prop_starrating|srch_id_standardized,prop_review_score|srch_id_standardized,prop_location_score1|srch_id_standardized,prop_location_score2|srch_id_standardized,price_usd|srch_id_standardized,orig_destination_distance|srch_id_standardized
29,803,2013-03-25 19:43:44,5,219,,,219,26248,5,4.5,1,3.66,0.1305,5.53,26,103.0,1,8192,1,7,2,0,1,0,,223.38,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,9.0,0,,0,1.12228183334,0.87279204634,-1.24082756167,-0.900235419066,0.154011363277,-1.41744474127
30,803,2013-03-25 19:43:44,5,219,,,219,29633,3,4.5,1,4.22,0.2547,5.46,24,149.0,0,8192,1,7,2,0,1,0,,224.48,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,-1.05626525491,0.87279204634,0.554825793041,0.660553450894,0.935915207604,-0.0673202566703
31,803,2013-03-25 19:43:44,5,219,,,219,35223,4,4.0,1,4.3,0.2373,5.35,10,89.0,0,8192,1,7,2,0,1,0,,224.26,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,33.0,,,,,,,0.0,0.0,,0,,0,0.0330082892159,-0.155855722561,0.811347700857,0.441892208242,-0.0839593719534,-0.337345153591
32,803,2013-03-25 19:43:44,5,219,,,219,38419,5,4.0,1,4.19,0.2573,5.61,33,93.0,1,8192,1,7,2,0,1,0,,224.57,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,1.12228183334,-0.155855722561,0.45863007761,0.69322696991,-0.0159677333163,0.0431444738882
33,803,2013-03-25 19:43:44,5,219,,,219,40279,5,4.5,1,4.29,0.2385,5.96,6,169.0,0,8192,1,7,2,0,1,0,,224.28,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,1.12228183334,0.87279204634,0.77928246238,0.456972293942,1.27587340079,-0.312797435689
34,803,2013-03-25 19:43:44,5,219,,,219,46274,5,4.5,1,4.08,0.1012,5.88,18,143.0,1,8192,1,7,2,0,1,0,,225.26,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,1.12228183334,0.87279204634,0.105912454363,-1.26844084491,0.833927749648,0.890040741504
35,803,2013-03-25 19:43:44,5,219,,,219,49656,3,3.5,0,3.76,0.0937,4.89,19,27.0,1,8192,1,7,2,0,1,0,,225.9,1,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0,-1.05626525491,-1.18450349146,-0.9201751769,-1.36269138054,-1.13782977083,1.67556771436
36,803,2013-03-25 19:43:44,5,219,,,219,57952,2,3.0,1,3.76,0.0931,4.51,28,49.0,0,8192,1,7,2,0,1,0,,225.94,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,-1.0,0.0,20.0,0,,0,-2.14553879904,-2.21315126036,-0.9201751769,-1.37023142339,-0.763875758325,1.72466315017
37,803,2013-03-25 19:43:44,5,219,,,219,59657,5,4.5,0,4.33,0.2398,5.87,25,180.0,0,8192,1,7,2,0,1,0,,224.18,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,1.12228183334,0.87279204634,0.907543416288,0.473309053451,1.46285040704,-0.435536025199
38,803,2013-03-25 19:43:44,5,219,,,219,59781,5,4.5,1,4.32,0.2581,5.82,7,119.0,1,8192,1,7,2,0,1,0,,224.07,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,6.0,,,,,,,0.0,0.0,6.0,0,,0,1.12228183334,0.87279204634,0.875478177811,0.703280360377,0.425977917825,-0.570548473659
39,803,2013-03-25 19:43:44,5,219,,,219,60468,5,4.5,1,4.16,0.2332,5.9,12,239.0,0,8192,1,7,2,0,1,0,,224.86,1,,,,-1.0,0.0,37.0,-1.0,0.0,37.0,,,,-1.0,0.0,37.0,,,,,,,-1.0,0.0,37.0,0,,0,1.12228183334,0.87279204634,0.362434362179,0.3903685821,2.46572707694,0.399086383466
40,803,2013-03-25 19:43:44,5,219,,,219,60846,4,4.5,1,4.13,0.2318,5.56,34,75.0,0,8192,1,7,2,0,1,0,,224.85,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0.0330082892159,0.87279204634,0.266238646748,0.372775148783,-0.321930107183,0.386812524515
41,803,2013-03-25 19:43:44,5,219,,,219,68420,3,3.5,0,3.04,0.0512,4.95,2,32.0,1,8192,1,7,2,0,1,0,,226.68,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,-1.05626525491,-1.18450349146,-3.22887234724,-1.89677774908,-1.05284022253,2.63292871254
42,803,2013-03-25 19:43:44,5,219,,,219,70177,4,3.5,1,4.22,0.2547,5.13,31,50.0,0,8192,1,7,2,0,1,0,,224.49,1,,,,0.0,0.0,,0.0,0.0,8.0,,,,0.0,0.0,,,,,,,,0.0,0.0,4.0,0,,0,0.0330082892159,-1.18450349146,0.554825793041,0.660553450894,-0.746877848665,-0.0550463977193
43,803,2013-03-25 19:43:44,5,219,,,219,77089,3,3.5,1,3.99,0.2896,4.94,15,35.0,1,8192,1,7,2,0,1,0,,223.73,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,22.0,,,,,,,0.0,0.0,9.0,0,,0,-1.05626525491,-1.18450349146,-0.18267469193,1.09913261,-1.00184649355,-0.987859677991
44,803,2013-03-25 19:43:44,5,219,,,219,77795,5,4.5,1,4.11,0.1743,5.83,36,149.0,0,8192,1,7,2,0,1,0,,225.05,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,1.12228183334,0.87279204634,0.202108169794,-0.349812291013,0.935915207604,0.632289703534
45,803,2013-03-25 19:43:44,5,219,,,219,77914,3,4.0,0,4.33,0.2397,5.07,16,78.0,1,8192,1,7,2,0,1,0,,224.18,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,32.0,0,,0,-1.05626525491,-0.155855722561,0.907543416288,0.472052379642,-0.270936378206,-0.435536025199
46,803,2013-03-25 19:43:44,5,219,,,219,90809,3,4.0,0,3.85,0.0692,4.72,14,55.0,1,8192,1,7,2,0,1,0,,225.67,1,,,,,,,,1.0,,,,,0.0,0.0,7.0,,,,,,,0.0,0.0,7.0,0,,0,-1.05626525491,-0.155855722561,-0.631588030607,-1.67057646358,-0.661888300369,1.39326895849
47,803,2013-03-25 19:43:44,5,219,,,219,90845,4,4.0,1,4.16,0.2573,4.94,21,35.0,0,8192,1,7,2,0,1,0,,224.65,1,,,,0.0,0.0,,0.0,0.0,85.0,,,,0.0,0.0,228.0,,,,,,,0.0,0.0,85.0,1,,0,0.0330082892159,-0.155855722561,0.362434362179,0.69322696991,-1.00184649355,0.141335345496
48,803,2013-03-25 19:43:44,5,219,,,219,94455,5,4.5,1,4.08,0.1,5.88,13,189.0,0,8192,1,7,2,0,1,0,,225.26,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,1.12228183334,0.87279204634,0.105912454363,-1.28352093061,1.61583159397,0.890040741504
49,803,2013-03-25 19:43:44,5,219,,,219,104517,4,4.0,1,4.16,0.2534,5.29,3,52.0,1,8192,1,7,2,0,1,0,,223.82,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0.0330082892159,-0.155855722561,0.362434362179,0.644216691385,-0.712882029347,-0.877394947433
50,803,2013-03-25 19:43:44,5,219,,,219,114932,3,4.0,1,4.32,0.256,5.22,32,69.0,1,8192,1,7,2,0,1,0,,224.08,1,,,,1.0,0.0,14.0,1.0,0.0,14.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,-1.05626525491,-0.155855722561,0.875478177811,0.676890210402,-0.423917565139,-0.558274614708
51,803,2013-03-25 19:43:44,5,219,,,219,116942,4,4.0,0,4.06,0.2108,5.28,37,55.0,1,8192,1,7,2,0,1,0,,224.94,1,,,,0.0,0.0,,1.0,0.0,53.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0.0330082892159,-0.155855722561,0.0417819774094,0.108873649032,-0.661888300369,0.497277255073
52,803,2013-03-25 19:43:44,5,219,,,219,117294,5,5.0,1,3.37,0.0615,5.97,22,199.0,0,8192,1,7,2,0,1,0,,223.3,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,1.12228183334,1.90143981524,-2.1707194775,-1.76734034682,1.78581069057,-1.51563561288
53,803,2013-03-25 19:43:44,5,219,,,219,122112,5,5.0,1,4.29,0.2668,5.96,30,195.0,0,8192,1,7,2,0,1,0,,224.04,1,,,,0.0,0.0,,-1.0,0.0,3.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,1.12228183334,1.90143981524,0.77928246238,0.812610981703,1.71781905193,-0.607370050512
54,803,2013-03-25 19:43:44,5,219,,,219,124342,4,4.0,1,4.19,0.2997,5.32,27,56.0,1,8192,1,7,2,0,1,0,,223.91,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0.0330082892159,-0.155855722561,0.45863007761,1.22605666465,-0.64489039071,-0.766930216874
55,803,2013-03-25 19:43:44,5,219,,,219,131892,4,4.0,1,4.25,0.2474,4.98,29,49.0,0,8192,1,7,2,0,1,0,,224.4,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,61.0,,,,,,,0.0,0.0,,0,,0,0.0330082892159,-0.155855722561,0.651021508472,0.568816262885,-0.763875758325,-0.165511128278
56,803,2013-03-25 19:43:44,5,219,,,219,134154,3,3.5,1,3.76,0.0937,4.64,8,22.0,1,8192,1,7,2,0,1,0,,225.9,1,,,,0.0,0.0,,0.0,0.0,9.0,,,,0.0,0.0,9.0,,,,,,,0.0,0.0,9.0,0,,0,-1.05626525491,-1.18450349146,-0.9201751769,-1.36269138054,-1.22281931913,1.67556771436
57,803,2013-03-25 19:43:44,5,219,,,219,134323,2,3.0,1,4.32,0.2501,4.75,4,60.0,1,8192,1,7,2,0,1,0,,224.11,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,-2.14553879904,-2.21315126036,0.875478177811,0.60274645571,-0.576898752073,-0.521453037855
58,803,2013-03-25 19:43:44,5,219,,,219,137997,4,4.0,1,4.09,0.3046,5.54,9,66.0,1,8192,1,7,2,0,1,0,,223.83,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0.0330082892159,-0.155855722561,0.13797769284,1.28763368126,-0.474911294117,-0.865121088482
59,1529,2013-05-21 15:19:53,32,220,,,99,4432,3,3.5,1,1.61,0.0006,5.23,21,94.11,1,13292,4,38,2,0,1,1,,10445.95,1,,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0.0773192141034,-1.77424797388,-1.10162741708,-0.807314186351,-0.578481405481,0.700113041829
60,1529,2013-05-21 15:19:53,32,220,,,99,15604,3,4.0,1,2.08,0.0022,4.78,29,80.38,0,13292,4,38,2,0,1,1,,10429.34,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,8.0,,1.0,,,,,0,,0,0.0773192141034,0.168975997512,-0.699853045331,-0.234883318187,-1.56465417074,-1.31119832356
61,1529,2013-05-21 15:19:53,32,220,,,99,16190,3,4.0,1,3.22,0.0045,4.89,27,98.03,0,13292,4,38,2,0,1,1,,10436.15,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,3.0,1.0,0.0,40.0,,,,0,,0,0.0773192141034,0.168975997512,0.274663515932,0.587986054799,-0.296922975778,-0.486572772792
62,1529,2013-05-21 15:19:53,32,220,,,99,22051,4,4.0,1,3.22,0.0051,5.05,13,117.64,0,13292,4,38,2,0,1,1,,10435.9,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,3.0,1.0,0.0,3.0,,,,0,,0,0.966490176292,0.168975997512,0.274663515932,0.802647630361,1.11158743404,-0.516845370103
63,1529,2013-05-21 15:19:53,32,220,,,99,37159,0,4.0,1,2.2,0.0007,5.02,16,121.56,0,13292,4,38,2,0,1,1,,10423.94,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-2.59019367246,0.168975997512,-0.597272354672,-0.771537257091,1.39314586374,-1.9650864255
64,1529,2013-05-21 15:19:53,32,220,,,99,46079,4,4.0,1,1.1,0.0005,5.02,32,117.64,0,13292,4,38,2,0,1,1,,10432.15,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,5.0,,,,,,,0,,0,0.966490176292,0.168975997512,-1.53759535238,-0.843091115611,1.11158743404,-0.970934329779
65,1529,2013-05-21 15:19:53,32,220,,,99,48978,3,4.5,1,2.3,0.0021,4.66,3,115.67,0,13292,4,38,2,0,1,1,,10426.14,1,,,,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,2.0,,,,1,,0,0.0773192141034,2.1121999689,-0.511788445789,-0.270660247447,0.970089957884,-1.69868756915
66,1529,2013-05-21 15:19:53,32,220,,,99,49880,4,4.0,1,2.08,0.0012,4.96,30,114.69,0,13292,4,38,2,0,1,1,,10428.81,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0.966490176292,0.168975997512,-0.699853045331,-0.59265261079,0.899700350459,-1.37537622986
67,1529,2013-05-21 15:19:53,32,220,,,99,64810,0,4.0,1,3.3,0.0037,4.85,24,86.27,0,13292,4,38,2,0,1,1,,10442.99,1,,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,-2.59019367246,0.168975997512,0.343050643038,0.301770620717,-1.14159826489,0.341685489658
68,1529,2013-05-21 15:19:53,32,220,,,99,67001,4,4.0,1,2.08,0.0014,5.11,8,112.73,1,13292,4,38,2,0,1,1,,10428.94,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,1,,0,0.966490176292,0.168975997512,-0.699853045331,-0.521098752269,0.758921135607,-1.35963447926
69,1529,2013-05-21 15:19:53,32,220,,,99,75976,4,4.0,1,2.4,0.0007,5.12,20,105.87,0,13292,4,38,2,0,1,1,,10445.99,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,10.0,1.0,0.0,6.0,,,,0,,0,0.966490176292,0.168975997512,-0.426304536906,-0.771537257091,0.266193883628,0.704956657399
70,1529,2013-05-21 15:19:53,32,220,,,99,79052,3,3.5,0,2.64,0.0014,5.4,9,93.13,0,13292,4,38,2,0,1,1,,10445.0,1,,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,5.0,,,,1,,0,0.0773192141034,-1.77424797388,-0.221143155588,-0.521098752269,-0.648871012906,0.585077172044
71,1529,2013-05-21 15:19:53,32,220,,,99,90647,4,4.5,1,3.3,0.0056,5.06,6,112.73,0,13292,4,38,2,0,1,1,,10435.97,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,3.0,1.0,0.0,21.0,,,,1,,0,0.966490176292,2.1121999689,0.343050643038,0.981532276662,0.758921135607,-0.508369042856
72,1529,2013-05-21 15:19:53,32,220,,,99,92377,2,3.5,0,5.28,0.0099,4.96,28,89.21,0,13292,4,38,2,0,1,1,,10445.85,1,1.0,0.0,6.0,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0,-0.811851748086,-1.77424797388,2.03563203891,2.51994023485,-0.930429442609,0.688004002904
73,1529,2013-05-21 15:19:53,32,220,,,99,95419,3,4.0,1,3.4,0.003,4.94,18,115.67,0,13292,4,38,2,0,1,1,,10443.32,1,0.0,0.0,,,,,,,,,,,0.0,0.0,,1.0,0.0,8.0,1.0,0.0,8.0,,,,1,,0,0.0773192141034,0.168975997512,0.428534551921,0.0513321158952,0.970089957884,0.381645318109
74,1529,2013-05-21 15:19:53,32,220,,,99,98580,3,3.5,0,5.28,0.0109,4.75,33,113.71,0,13292,4,38,2,0,1,1,,10445.91,1,0.0,0.0,4.0,,,,,,,,,,0.0,0.0,6.0,1.0,0.0,9.0,,,,,,,0,,0,0.0773192141034,-1.77424797388,2.03563203891,2.87770952746,0.829310743033,0.695269426259
75,1529,2013-05-21 15:19:53,32,220,,,99,112440,4,4.0,1,4.19,0.0019,5.2,15,118.62,0,13292,4,38,2,0,1,1,,10447.15,1,,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0.966490176292,0.168975997512,1.10385743209,-0.342214105968,1.18197704146,0.845421508925
