,srch_id,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,comp1_rate_percent_diff|signed,comp2_rate_percent_diff|signed,comp3_rate_percent_diff|signed,comp4_rate_percent_diff|signed,comp5_rate_percent_diff|signed,comp6_rate_percent_diff|signed,comp7_rate_percent_diff|signed,comp8_rate_percent_diff|signed,comp_rate|sum,comp_rate|sum|positive,comp_rate|sum|negative,prop_starrating|personal_difference,price_usd|personal_difference,day_part,season,ctr,cvr,prop_starrating|srch_id_standardized,prop_review_score|srch_id_standardized,prop_location_score1|srch_id_standardized,prop_location_score2|srch_id_standardized,prop_log_historical_price|srch_id_standardized,price_usd|srch_id_standardized,srch_query_affinity_score|srch_id_standardized,orig_destination_distance|srch_id_standardized,comp_rate|sum|srch_id_standardized,comp_rate|sum|positive|srch_id_standardized,comp_rate|sum|negative|srch_id_standardized,prop_starrating|personal_difference|srch_id_standardized,price_usd|personal_difference|srch_id_standardized,ctr|srch_id_standardized,cvr|srch_id_standardized
10,106,5,219,0.0,0.0,219,73860,2,3.0,0,1.39,0.1244,0.0,13,129.0,0,25427,1,24,2,2,1,1,0.0,154.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0188679245283,0.0,0.284961414088,-0.369231660988,-0.899778909472,-0.474231337856,0.0,0.477918070337,0.0,-0.342463804984,0.0,0.0,0.0,0.0,0.0,-0.505907534409,-0.644652700773
11,106,5,219,0.0,0.0,219,73927,2,4.5,1,1.79,0.0,0.0,20,109.0,0,25427,1,24,2,2,1,1,0.0,167.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.284961414088,1.13406867303,-0.378167947459,0.0,0.0,-0.106033269625,0.0,2.24283215139,0.5,0.0,0.5,0.0,0.0,-0.723908893916,-0.644652700773
12,106,5,219,0.0,0.0,219,84698,0,4.0,1,1.61,0.0559,0.0,14,122.0,0,25427,1,24,2,2,1,1,0.0,157.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0338983050847,0.0338983050847,-1.51979420847,0.632968561694,-0.612892880365,-0.916322337354,0.0,0.273535101351,0.0,0.18621469396,0.0,0.0,0.0,0.0,0.0,-0.332245434463,-0.132900829575
13,106,5,219,0.0,0.0,219,92570,3,3.5,1,2.56,0.4409,0.0,1,119.0,1,25427,1,24,2,2,1,1,0.0,155.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.376811594203,0.275362318841,1.18733922536,0.131868450353,0.625933154416,1.56842269632,0.0,0.185942400356,0.0,-0.123633510549,0.5,0.0,0.5,0.0,0.0,3.62979941623,3.51240416599
14,106,5,219,0.0,0.0,219,112905,2,0.0,0,2.71,0.0,0.0,7,183.0,0,25427,1,24,2,2,1,1,0.0,156.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0434782608696,0.0,0.284961414088,-3.37583232903,0.82153726517,0.0,0.0,2.05458668824,0.0,-0.0171231902492,0.0,0.0,0.0,0.0,0.0,-0.221557935053,-0.644652700773
15,106,5,219,0.0,0.0,219,113470,2,2.5,0,1.79,0.0,0.0,22,90.0,0,25427,1,24,2,2,1,1,0.0,167.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2,3,0.0,0.0,0.284961414088,-0.870331772329,-0.378167947459,0.0,0.0,-0.660787042589,0.0,2.27381697184,-1.5,0.0,-1.5,0.0,0.0,-0.723908893916,-0.644652700773
16,106,5,219,0.0,0.0,219,116934,0,3.5,0,2.08,0.017,0.0,16,143.0,0,25427,1,24,2,2,1,1,0.0,155.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0192307692308,0.0192307692308,-1.51979420847,0.131868450353,5.79104499924e-16,-1.167378394,0.0,0.886684008311,0.0,-0.199159010398,0.0,0.0,0.0,0.0,0.0,-0.501715200572,-0.35433192769
17,106,5,219,0.0,0.0,219,123847,2,3.0,1,2.3,0.1167,0.0,10,74.0,0,25427,1,24,2,2,1,1,0.0,156.59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0588235294118,0.0294117647059,0.284961414088,-0.369231660988,0.286886029107,-0.52392623853,0.0,-1.12794811456,0.0,0.0816409249381,0.0,0.0,0.0,0.0,0.0,-0.0442575966309,-0.200632694881
18,106,5,219,0.0,0.0,219,140700,0,3.0,0,2.83,0.0695,0.0,19,81.0,0,25427,1,24,2,2,1,1,0.0,155.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0172413793103,0.0172413793103,-1.51979420847,-0.369231660988,0.978020553774,-0.828549525775,0.0,-0.923565145572,0.0,-0.0384252543092,0.0,0.0,0.0,0.0,0.0,-0.524700755056,-0.384365111112
19,685,32,220,0.0,0.0,103,4115,0,4.5,1,2.48,0.2242,4.71,8,170.45,0,6854,1,7,3,0,1,1,0.0,1378.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,-1.99538638371,0.503952630679,0.577102928973,1.21939830803,-0.372043393952,1.01078515766,0.0,-0.453660059495,0.0,0.0,0.0,0.0,0.0,-0.544704779402,-0.57735026919
20,685,32,220,0.0,0.0,103,45559,4,3.5,1,2.48,0.2163,4.76,1,135.54,0,6854,1,7,3,0,1,1,0.0,1378.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,135.13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.5,0.5,0.332564397284,-0.0839921051132,0.577102928973,1.00457598744,-0.046505424244,0.251912169313,0.0,-0.365448381259,0.0,0.0,0.0,0.0,0.0,0.726273039203,1.15470053838
21,685,32,220,0.0,0.0,103,52224,5,5.0,0,1.39,0.1803,4.97,4,87.28,0,6854,1,7,3,0,1,1,0.0,1379.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.914552092532,0.797924998575,-2.01307080518,0.0256388303059,1.32075404853,-0.797162892785,0.0,1.31057350521,0.0,0.0,0.0,0.0,0.0,-0.544704779402,-0.57735026919
22,685,32,220,0.0,0.0,103,108891,5,4.5,0,2.48,0.1487,4.97,6,199.2,0,6854,1,7,3,0,1,1,0.0,1378.64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.914552092532,0.503952630679,0.577102928973,-0.833650452067,1.32075404853,1.63575217041,0.0,-1.10054569988,0.0,0.0,0.0,0.0,0.0,-0.544704779402,-0.57735026919
23,685,32,220,0.0,0.0,103,117735,3,3.5,0,1.95,0.125,4.6,3,91.39,0,6854,1,7,3,0,1,1,0.0,1378.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,-0.249423297963,-0.0839921051132,-0.682339345433,-1.47811741385,-1.08822692731,-0.70781978244,0.0,-1.07114180714,0.0,0.0,0.0,0.0,0.0,-0.544704779402,-0.57735026919
24,685,32,220,0.0,0.0,103,120587,3,0.0,0,2.48,0.16,4.6,7,80.09,0,6854,1,7,3,0,1,1,0.0,1379.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,-0.249423297963,-2.14179868039,0.577102928973,-0.526372955522,-1.08822692731,-0.95345899093,0.0,1.13415014874,0.0,0.0,0.0,0.0,0.0,-0.544704779402,-0.57735026919
25,685,32,220,0.0,0.0,103,129254,4,4.5,0,2.4,0.201,4.76,2,103.71,0,6854,1,7,3,0,1,1,0.0,1379.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1.0,0.666666666667,0.332564397284,0.503952630679,0.386998434723,0.588527695658,-0.046505424244,-0.440007831237,0.0,0.546072293836,0.0,0.0,0.0,0.0,0.0,1.99725085781,1.73205080757
26,803,5,219,0.0,0.0,219,14082,4,4.0,1,4.29,0.239,5.36,20,70.0,0,8192,1,7,2,0,1,0,0.0,224.31,1,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0460431654676,0.0235011990408,0.0330082892159,-0.155855722561,0.77928246238,0.463255662984,0.00493875092618,-0.40691965548,0.0,-0.275975858836,0.150944470951,-0.291972747441,0.311399577665,0.0,0.0,0.31031370037,0.137037554874
27,803,5,219,0.0,0.0,219,21018,4,4.0,1,3.43,0.1043,5.48,1,70.0,1,8192,1,7,2,0,1,0,0.0,223.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0523062291964,0.0261531145982,0.0330082892159,-0.155855722561,-1.97832804664,-1.22948395685,0.284330946179,-0.40691965548,0.0,-1.39289702337,0.150944470951,-0.291972747441,0.311399577665,0.0,0.0,0.547336168418,0.289675677169
28,803,5,219,0.0,0.0,219,24545,4,4.0,0,4.04,0.278,5.22,35,79.0,0,8192,1,7,2,0,1,0,0.0,223.87,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,19.0,0.0,0.0,0.0,-1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,19.0,0,0.0,0,0.0,0.0,-19.0,0.0,-19.0,0.0,0.0,-19.0,-3.0,0.0,-3.0,0.0,0.0,4,2,0.035204567079,0.0166508087536,0.0330082892159,-0.155855722561,-0.0223484995446,0.953358448237,-0.321018810202,-0.253938468546,0.0,-0.816025652678,-2.83775605387,-0.291972747441,-3.11399577665,0.0,0.0,-0.0998675546076,-0.257255056557
29,803,5,219,0.0,0.0,219,26248,5,4.5,1,3.66,0.1305,5.53,26,103.0,1,8192,1,7,2,0,1,0,0.0,223.38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0109195402299,0.00574712643678,1.12228183334,0.87279204634,-1.24082756167,-0.900235419066,0.400744360867,0.154011363277,0.0,-1.41744474127,0.150944470951,-0.291972747441,0.311399577665,0.0,0.0,-1.01892207005,-0.884845776888
30,803,5,219,0.0,0.0,219,29633,3,4.5,1,4.22,0.2547,5.46,24,149.0,0,8192,1,7,2,0,1,0,0.0,224.48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.00411522633745,0.0,-1.05626525491,0.87279204634,0.554825793041,0.660553450894,0.237765580303,0.935915207604,0.0,-0.0673202566703,0.150944470951,-0.291972747441,0.311399577665,0.0,0.0,-1.27642787583,-1.21563707431
31,803,5,219,0.0,0.0,219,35223,4,4.0,1,4.3,0.2373,5.35,10,89.0,0,8192,1,7,2,0,1,0,0.0,224.26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0325164938737,0.0160226201697,0.0330082892159,-0.155855722561,0.811347700857,0.441892208242,-0.0183439320115,-0.0839593719534,0.0,-0.337345153591,0.150944470951,-0.291972747441,0.311399577665,0.0,0.0,-0.201596320752,-0.293412137663
32,803,5,219,0.0,0.0,219,38419,5,4.0,1,4.19,0.2573,5.61,33,93.0,1,8192,1,7,2,0,1,0,0.0,224.57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0615821885362,0.0326859308385,1.12228183334,-0.155855722561,0.45863007761,0.69322696991,0.587005824369,-0.0159677333163,0.0,0.0431444738882,0.150944470951,-0.291972747441,0.311399577665,0.0,0.0,0.898380141698,0.665689461404
33,803,5,219,0.0,0.0,219,40279,5,4.5,1,4.29,0.2385,5.96,6,169.0,0,8192,1,7,2,0,1,0,0.0,224.28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0511543684925,0.025350837483,1.12228183334,0.87279204634,0.77928246238,0.456972293942,1.40189972719,1.27587340079,0.0,-0.312797435689,0.150944470951,-0.291972747441,0.311399577665,0.0,0.0,0.503744584698,0.243498463088
34,803,5,219,0.0,0.0,219,46274,5,4.5,1,4.08,0.1012,5.88,18,143.0,1,8192,1,7,2,0,1,0,0.0,225.26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0141394441736,0.00438810336421,1.12228183334,0.87279204634,0.105912454363,-1.26844084491,1.21563826369,0.833927749648,0.0,0.890040741504,0.150944470951,-0.291972747441,0.311399577665,0.0,0.0,-0.897066439533,-0.963067999829
