,srch_id,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,comp1_rate_percent_diff|signed,comp2_rate_percent_diff|signed,comp3_rate_percent_diff|signed,comp4_rate_percent_diff|signed,comp5_rate_percent_diff|signed,comp6_rate_percent_diff|signed,comp7_rate_percent_diff|signed,comp8_rate_percent_diff|signed,comp_rate|sum,comp_rate|sum|positive,comp_rate|sum|negative,prop_starrating|personal_difference,price_usd|personal_difference,day_part,season,prop_starrating|srch_id_standardized,prop_review_score|srch_id_standardized,prop_location_score1|srch_id_standardized,prop_location_score2|srch_id_standardized,prop_log_historical_price|srch_id_standardized,price_usd|srch_id_standardized,srch_query_affinity_score|srch_id_standardized,orig_destination_distance|srch_id_standardized,comp_rate|sum|srch_id_standardized,comp_rate|sum|positive|srch_id_standardized,comp_rate|sum|negative|srch_id_standardized,prop_starrating|personal_difference|srch_id_standardized,price_usd|personal_difference|srch_id_standardized
10,1,12,187,0.0,0.0,219,59267,3,0.0,1,2.2,0.0,5.08,20,190.14,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,2,-0.0932054649002,-3.13827472896,-0.192088508659,0.0,0.688391059547,0.274204778074,0.0,0.0,1.33630620956,1.7902871851,0.354144123487,0.0,0.0
11,1,12,187,0.0,0.0,219,59526,3,3.5,0,2.2,0.0377,4.78,19,100.89,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0,0.0,0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,-1.0,0.0,0.0,2,2,-0.0932054649002,0.0160937165588,-0.192088508659,-0.239157946,-0.298381107722,-0.652055025934,0.0,0.0,0.0,1.7902871851,-1.18048041162,0.0,0.0
12,1,12,187,0.0,0.0,219,68914,2,3.0,1,2.2,0.0206,4.44,13,100.89,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,114.29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-1.3980819735,-0.434530347087,-0.192088508659,-0.601316061774,-1.41672289729,-0.652055025934,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
13,1,12,187,0.0,0.0,219,74474,3,4.5,1,2.4,0.1255,5.03,2,210.84,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-0.0932054649002,0.91734184385,0.193465487216,1.62034395839,0.523929031669,0.489034783037,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
14,1,12,187,0.0,0.0,219,81437,3,4.0,1,2.3,0.0155,5.03,15,138.4,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-0.0932054649002,0.466717780204,0.000688489278347,-0.709328131391,0.523929031669,-0.262766451723,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
15,1,12,187,0.0,0.0,219,85728,2,3.0,1,1.79,0.0072,4.5,31,100.89,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,2,-1.3980819735,-0.434530347087,-0.982474200202,-0.885112479984,-1.21936846384,-0.652055025934,0.0,0.0,1.33630620956,1.7902871851,0.354144123487,0.0,0.0
16,1,12,187,0.0,0.0,219,88096,4,4.0,1,2.94,0.066,5.18,23,152.63,1,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,2,1.2116710437,0.466717780204,1.23446127608,0.360203146189,1.0173151153,-0.115083796137,0.0,0.0,1.33630620956,1.7902871851,0.354144123487,0.0,0.0
17,1,12,187,0.0,0.0,219,88127,3,3.0,1,1.39,0.0038,4.8,36,138.4,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-0.0932054649002,-0.434530347087,-1.75358219195,-0.957120526395,-0.23259629657,-0.262766451723,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
18,1,12,187,0.0,0.0,219,88218,4,3.5,1,2.77,0.1266,4.98,8,115.12,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.2116710437,0.0160937165588,0.906740379584,1.64364067928,0.359467003791,-0.504372370348,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
19,1,12,187,0.0,0.0,219,89073,4,4.0,1,2.08,0.015,5.28,6,191.44,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.2116710437,0.466717780204,-0.423420906184,-0.719917549981,1.34623917106,0.287696517516,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
20,1,12,187,0.0,0.0,219,95166,3,4.0,1,2.71,0.0359,4.71,28,122.88,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-0.0932054649002,0.466717780204,0.791074180822,-0.277279852923,-0.528627946751,-0.42383706414,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
21,1,12,187,0.0,0.0,219,95307,4,3.5,1,2.4,0.1149,4.93,1,139.7,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,27.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-1.0,0.0,-1.0,0.0,0.0,2,2,1.2116710437,0.0160937165588,0.193465487216,1.39584828428,0.195004975913,-0.249274712281,0.0,0.0,-1.33630620956,-0.53708615553,-1.18048041162,0.0,0.0
22,1,12,187,0.0,0.0,219,97247,2,3.5,1,2.83,0.0145,4.68,32,115.12,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-5.0,0.0,1.0,-1.0,0.0,0.0,2,2,-1.3980819735,0.0160937165588,1.02240657835,-0.730506968571,-0.627305163478,-0.504372370348,0.0,0.0,0.0,1.7902871851,-1.18048041162,0.0,0.0
23,1,12,187,0.0,0.0,219,107872,2,3.5,1,2.71,0.0465,4.44,12,128.06,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,2,-1.3980819735,0.0160937165588,0.791074180822,-0.0527841788174,-1.41672289729,-0.370077671593,0.0,0.0,1.33630620956,1.7902871851,0.354144123487,0.0,0.0
24,1,12,187,0.0,0.0,219,111000,3,4.5,1,2.2,0.0164,5.02,24,181.09,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-0.0932054649002,0.91734184385,-0.192088508659,-0.690267177929,0.491036626093,0.180281515035,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
25,1,12,187,0.0,0.0,219,111106,3,2.5,1,0.69,0.0071,4.67,37,120.29,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-0.0932054649002,-0.885154410732,-3.10302117751,-0.887230363702,-0.660197569054,-0.450716760413,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
26,1,12,187,0.0,0.0,219,114766,2,3.5,1,1.61,0.0052,4.67,33,104.77,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-1.3980819735,0.0160937165588,-1.32947279649,-0.927470154343,-0.660197569054,-0.61178737283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,12,187,0.0,0.0,219,122844,3,4.5,1,2.3,0.0032,5.46,29,190.14,0,23246,1,0,4,0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-0.0932054649002,0.91734184385,0.000688489278347,-0.969827828703,1.93830247142,0.274204778074,0.0,0.0,0.0,-0.53708615553,0.354144123487,0.0,0.0
28,4,5,219,0.0,0.0,219,3625,4,4.0,0,3.22,0.2544,5.98,21,295.0,0,12588,2,46,1,0,1,1,0.0,238.35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.682119998788,0.146362529945,0.787704411942,0.342505603177,0.977262976125,0.240955981678,0.0,0.550814435359,0.0,0.0,0.0,0.0,0.0
29,4,5,219,0.0,0.0,219,11622,4,4.0,0,2.71,0.0,5.64,36,299.0,0,12588,2,46,1,0,1,1,0.0,238.34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.682119998788,0.146362529945,0.226581059568,0.0,0.184966315898,0.273697346492,0.0,0.543256089762,0.0,0.0,0.0,0.0,0.0
30,4,5,219,0.0,0.0,219,11826,5,4.5,1,3.22,0.1924,6.1,22,373.0,1,12588,2,46,1,0,1,1,0.0,238.33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.43480413538,0.926962689654,0.787704411942,-0.131709390056,1.2568970915,0.879412595549,0.0,0.535697744166,0.0,0.0,0.0,0.0,0.0
31,4,5,219,0.0,0.0,219,22824,3,4.0,0,3.26,0.3729,5.74,4,329.0,0,12588,2,46,1,0,1,1,0.0,238.29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,-0.0705641378057,0.146362529945,0.831714086638,1.24886813057,0.417994745377,0.519257582596,0.0,0.505464361779,0.0,0.0,0.0,0.0,0.0
32,4,5,219,0.0,0.0,219,37581,5,4.5,0,3.09,0.2508,6.21,26,600.0,0,12588,2,46,1,0,1,1,0.0,238.35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.43480413538,0.926962689654,0.64467296918,0.314970539054,1.51322836393,2.73748504874,0.0,0.550814435359,0.0,0.0,0.0,0.0,0.0
33,4,5,219,0.0,0.0,219,39993,4,4.0,1,3.09,0.1692,5.69,3,365.0,0,12588,2,46,1,0,1,1,0.0,237.94,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.682119998788,0.146362529945,0.64467296918,-0.309157581072,0.301480530638,0.813929865922,0.0,0.240922265895,0.0,0.0,0.0,0.0,0.0
34,4,5,219,0.0,0.0,219,46162,4,4.5,0,3.26,0.3582,5.73,24,331.0,1,12588,2,46,1,0,1,1,0.0,238.32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.682119998788,0.926962689654,0.831714086638,1.1364332854,0.394691902429,0.535628265003,0.0,0.528139398569,0.0,0.0,0.0,0.0,0.0
35,4,5,219,0.0,0.0,219,49152,4,4.5,1,3.09,0.1417,5.92,9,329.0,0,12588,2,46,1,0,1,1,0.0,238.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.682119998788,0.926962689654,0.64467296918,-0.519494876458,0.837445918438,0.519257582596,0.0,0.513022707376,0.0,0.0,0.0,0.0,0.0
36,4,5,219,0.0,0.0,219,56063,4,4.5,0,3.26,0.3246,5.91,18,259.0,0,12588,2,46,1,0,1,1,0.0,238.33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.682119998788,0.926962689654,0.831714086638,0.879439353579,0.81414307549,-0.0537163016479,0.0,0.535697744166,0.0,0.0,0.0,0.0,0.0
37,4,5,219,0.0,0.0,219,56472,4,4.5,1,1.1,0.0149,5.55,10,335.0,0,12588,2,46,1,0,1,1,0.0,238.54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.682119998788,0.926962689654,-1.54480834695,-1.48934102391,-0.0247592706321,0.568369629817,0.0,0.694423001696,0.0,0.0,0.0,0.0,0.0
